"","cod_municipio_ibge","NO_MUNICIPIO_RESIDENCIA","UF","mean_grades_group_cities","fibra_optica","wifi","ethernet","lte","vsatelite","wimax","plc_eletrico","xdsl","cable_modem","fwa_5g_fixed","atm_backbone","dth_satelite","hfc_tv_cabo","fr_frame_relay","mmds","remuneracao_media","desvio_padrao"
"857",2209856,"São João da Canabrava","PI",472.282142857143,0,0,66,0,12,0,0,11,0,4,0,0,0,0,0,1365.61,2146.47
"858",2209872,"São João da Fronteira","PI",465.377976190476,7,83,0,0,8,0,0,3,0,1,0,0,0,0,0,1365.61,2146.47
"859",2209906,"São João da Serra","PI",464.461298076923,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1365.61,2146.47
"860",2209955,"São João da Varjota","PI",458.54756097561,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1365.61,2146.47
"861",2209971,"São João do Arraial","PI",462.439728682171,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1365.61,2146.47
"862",2210003,"São João do Piauí","PI",468.171945010183,0,0,0,0,24,0,0,123,0,12,2,0,0,0,0,1365.61,2146.47
"863",2210052,"São José do Divino","PI",479.099786324786,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1365.61,2146.47
"864",2210102,"São José do Peixe","PI",438.617361111111,0,0,36,0,5,0,0,30,0,2,0,0,0,0,0,1365.61,2146.47
"865",2210201,"São José do Piauí","PI",469.551181102362,0,0,81,0,8,0,0,20,0,2,0,0,0,0,0,1365.61,2146.47
"866",2210300,"São Julião","PI",483.682407407407,0,0,0,0,4,0,0,29,0,0,0,0,0,0,0,1365.61,2146.47
"867",2210359,"São Lourenço do Piauí","PI",452.613271604938,2,0,66,0,0,0,0,18,0,18,0,0,0,0,0,1365.61,2146.47
"868",2210375,"São Luis do Piauí","PI",473.997222222222,0,0,0,0,8,0,0,7,0,5,0,0,0,0,0,1365.61,2146.47
"869",2210383,"São Miguel da Baixa Grande","PI",461.5495,0,69,0,0,9,0,0,21,0,1,0,0,0,0,0,1365.61,2146.47
"870",2210391,"São Miguel do Fidalgo","PI",458.763636363636,0,0,33,0,4,0,0,0,0,0,0,0,0,0,0,1365.61,2146.47
"871",2210409,"São Miguel do Tapuio","PI",457.248422712934,0,0,0,0,0,0,0,71,0,10,0,0,0,0,0,1365.61,2146.47
"872",2210508,"São Pedro do Piauí","PI",459.639237057221,0,0,0,0,0,0,0,32,0,3,0,0,0,0,0,1365.61,2146.47
"873",2210607,"São Raimundo Nonato","PI",465.132025620496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365.61,2146.47
"874",2210623,"Sebastião Barros","PI",435.953370786517,2,0,0,0,4,0,0,31,0,0,0,0,0,0,0,1365.61,2146.47
"875",2210631,"Sebastião Leal","PI",453.496551724138,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1365.61,2146.47
"876",2210656,"Sigefredo Pacheco","PI",465.9875,8,0,0,0,0,0,0,31,0,2,0,0,0,0,0,1365.61,2146.47
"877",2210706,"Simões","PI",471.069301470588,0,0,0,0,16,0,0,43,0,12,0,0,0,0,0,1365.61,2146.47
"878",2210805,"Simplício Mendes","PI",459.30201793722,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,1365.61,2146.47
"879",2210904,"Socorro do Piauí","PI",441.200657894737,7,0,21,0,0,0,0,13,0,3,0,0,0,0,0,1365.61,2146.47
"880",2210938,"Sussuapara","PI",481.762016574586,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,1365.61,2146.47
"881",2210953,"Tamboril do Piauí","PI",447.053879310345,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1365.61,2146.47
"882",2210979,"Tanque do Piauí","PI",489.457911392405,6,0,0,0,2,0,0,23,0,0,0,0,0,0,0,1365.61,2146.47
"883",2211001,"Teresina","PI",508.660459091289,0,0,0,4830,0,0,0,30833,0,0,85,0,39366,0,0,1365.61,2146.47
"884",2211100,"União","PI",465.458577633008,0,0,4,0,0,0,0,183,0,1,0,0,0,0,0,1365.61,2146.47
"885",2211209,"Uruçuí","PI",464.812048192771,0,0,13,0,0,0,0,267,0,0,0,0,0,0,0,1365.61,2146.47
"886",2211308,"Valença do Piauí","PI",473.90485021398,0,0,5,0,0,0,0,558,0,0,0,0,0,0,0,1365.61,2146.47
"887",2211357,"Várzea Branca","PI",456.929411764706,3,0,1,0,3,0,0,14,0,3,0,0,0,0,0,1365.61,2146.47
"888",2211407,"Várzea Grande","PI",449.050815217391,10,0,0,0,5,0,0,56,0,3,0,0,0,0,0,1365.61,2146.47
"889",2211506,"Vera Mendes","PI",454.431329113924,1,0,0,0,2,0,0,13,0,1,0,0,0,0,0,1365.61,2146.47
"890",2211605,"Vila Nova do Piauí","PI",479.444117647059,3,0,0,0,2,0,0,14,0,0,0,0,0,0,0,1365.61,2146.47
"891",2211704,"Wall Ferraz","PI",457.205397727273,5,0,1,0,0,0,0,9,0,4,0,0,0,0,0,1365.61,2146.47
"892",2300101,"Abaiara","CE",474.520414847162,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,1397.92,2774.44
"893",2300150,"Acarape","CE",479.263927855711,0,162,0,0,0,0,0,26,0,1,0,0,0,0,0,1397.92,2774.44
"894",2300200,"Acaraú","CE",487.526784140969,0,0,2,0,0,0,0,72,0,0,0,0,0,0,0,1397.92,2774.44
"895",2300309,"Acopiara","CE",482.218483772819,0,0,0,0,0,0,0,165,0,3,0,0,0,0,0,1397.92,2774.44
"896",2300408,"Aiuaba","CE",478.389049586777,0,0,0,0,0,0,0,28,0,4,0,0,0,0,0,1397.92,2774.44
"897",2300507,"Alcântaras","CE",481.461757425743,0,0,1,0,0,0,0,40,0,0,0,0,0,0,0,1397.92,2774.44
"898",2300606,"Altaneira","CE",469.410125,0,81,0,0,0,0,0,9,0,0,0,0,0,0,0,1397.92,2774.44
"899",2300705,"Alto Santo","CE",477.385018726592,0,0,0,0,0,0,0,43,0,3,0,0,0,0,0,1397.92,2774.44
"900",2300754,"Amontada","CE",474.502951191827,0,0,0,0,0,0,0,50,0,2,0,0,0,0,0,1397.92,2774.44
"901",2300804,"Antonina do Norte","CE",476.680729166667,0,0,0,0,0,0,0,20,0,8,0,0,0,0,0,1397.92,2774.44
"902",2300903,"Apuiarés","CE",486.070583596215,0,0,2,0,0,0,0,38,0,2,0,0,0,0,0,1397.92,2774.44
"903",2301000,"Aquiraz","CE",494.723968908629,0,0,0,0,0,0,0,292,0,0,1,0,0,0,0,1397.92,2774.44
"904",2301109,"Aracati","CE",491.051982306684,0,0,7,0,0,0,0,381,0,18,0,0,0,0,0,1397.92,2774.44
"905",2301208,"Aracoiaba","CE",471.919831460674,0,0,2,0,0,0,0,100,0,0,0,0,0,0,0,1397.92,2774.44
"906",2301257,"Ararendá","CE",476.797161572052,0,0,1,0,9,0,0,18,0,2,0,0,0,0,0,1397.92,2774.44
"907",2301307,"Araripe","CE",484.439269662921,0,0,0,0,0,0,0,32,0,4,0,0,1,0,0,1397.92,2774.44
"908",2301406,"Aratuba","CE",471.580740740741,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1397.92,2774.44
"909",2301505,"Arneiroz","CE",482.018253968254,7,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1397.92,2774.44
"910",2301604,"Assaré","CE",480.030412844037,0,0,0,0,0,0,0,36,0,4,0,0,0,0,0,1397.92,2774.44
"911",2301703,"Aurora","CE",482.643443197756,0,0,0,0,0,0,0,0,920,12,0,0,0,0,0,1397.92,2774.44
"912",2301802,"Baixio","CE",463.444219653179,0,0,3,0,0,0,0,12,0,6,0,0,0,0,0,1397.92,2774.44
"913",2301851,"Banabuiú","CE",475.057098765432,0,1,0,0,0,0,0,19,0,9,0,0,0,0,0,1397.92,2774.44
"914",2301901,"Barbalha","CE",501.25172048703,0,0,3,0,0,0,0,322,0,5,0,0,0,0,0,1397.92,2774.44
"915",2301950,"Barreira","CE",482.529956427015,0,0,0,0,0,0,0,107,0,1,0,0,0,0,0,1397.92,2774.44
"916",2302008,"Barro","CE",490.912015177066,0,0,0,0,15,0,0,24,0,6,0,0,0,0,0,1397.92,2774.44
"917",2302057,"Barroquinha","CE",475.659281842818,0,32,1,0,0,0,0,18,0,0,0,0,0,0,0,1397.92,2774.44
"918",2302107,"Baturité","CE",480.66230228471,0,0,0,0,0,0,0,181,0,0,0,0,0,1,0,1397.92,2774.44
"919",2302206,"Beberibe","CE",484.17631147541,0,0,0,0,0,0,0,206,0,1,0,0,0,0,0,1397.92,2774.44
"920",2302305,"Bela Cruz","CE",496.876202321725,0,0,3,0,0,0,0,34,0,0,0,0,0,0,0,1397.92,2774.44
"921",2302404,"Boa Viagem","CE",477.779266136163,0,0,0,0,0,0,0,399,0,10,0,0,0,0,0,1397.92,2774.44
"922",2302503,"Brejo Santo","CE",493.71449963477,0,0,0,0,0,0,0,242,0,3,0,0,0,0,0,1397.92,2774.44
"923",2302602,"Camocim","CE",494.985868167203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397.92,2774.44
"924",2302701,"Campos Sales","CE",482.627895480226,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1397.92,2774.44
"925",2302800,"Canindé","CE",488.537636439966,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,1397.92,2774.44
"926",2302909,"Capistrano","CE",468.291042154567,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,1397.92,2774.44
"927",2303006,"Caridade","CE",477.187393162393,0,0,0,0,0,0,0,36,0,8,0,0,0,0,0,1397.92,2774.44
"928",2303105,"Cariré","CE",482.454262086514,0,1984,0,0,0,0,0,25,0,2,0,0,0,0,0,1397.92,2774.44
"929",2303204,"Caririaçu","CE",485.740942028986,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1397.92,2774.44
"930",2303303,"Cariús","CE",473.292151162791,0,0,3,0,0,0,0,25,0,1,0,0,0,0,0,1397.92,2774.44
"931",2303402,"Carnaubal","CE",488.999406332454,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1397.92,2774.44
"932",2303501,"Cascavel","CE",487.917739564962,0,0,0,0,0,0,0,486,0,0,1,0,0,0,0,1397.92,2774.44
"933",2303600,"Catarina","CE",459.59037037037,0,0,1,0,0,0,0,49,0,8,0,0,0,0,0,1397.92,2774.44
"934",2303659,"Catunda","CE",471.211374407583,0,41,0,0,0,0,0,20,0,2,0,0,0,0,0,1397.92,2774.44
"935",2303709,"Caucaia","CE",500.281450300451,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,1397.92,2774.44
"936",2303808,"Cedro","CE",471.082823613087,0,0,2,0,0,0,0,32,0,7,0,0,0,0,0,1397.92,2774.44
"937",2303907,"Chaval","CE",481.5068,0,0,1,0,0,0,0,106,0,0,0,0,0,0,0,1397.92,2774.44
"938",2303931,"Choró","CE",460.012333333333,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,1397.92,2774.44
"939",2303956,"Chorozinho","CE",476.751597222222,0,0,1,0,0,0,0,74,0,1,0,0,0,0,0,1397.92,2774.44
"940",2304004,"Coreaú","CE",481.202532228361,0,0,8,0,0,0,0,26,0,0,0,0,0,0,0,1397.92,2774.44
"941",2304103,"Crateús","CE",496.826294378698,0,0,5,0,27,0,0,288,0,20,1,0,0,0,0,1397.92,2774.44
"942",2304202,"Crato","CE",508.175631922749,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1397.92,2774.44
"943",2304236,"Croatá","CE",480.095765027322,0,0,4,0,0,0,0,30,0,1,0,0,0,0,0,1397.92,2774.44
"944",2304251,"Cruz","CE",497.45124501992,0,0,460,0,0,0,0,33,0,1,0,0,0,0,0,1397.92,2774.44
"945",2304269,"Deputado Irapuan Pinheiro","CE",479.332602339181,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,1397.92,2774.44
"946",2304277,"Ererê","CE",471.772986577181,0,0,4,0,7,0,0,10,0,0,0,0,0,0,0,1397.92,2774.44
"947",2304285,"Eusébio","CE",519.534651257096,0,0,0,87,0,0,0,466,0,0,0,0,0,1,0,1397.92,2774.44
"948",2304301,"Farias Brito","CE",487.448620309051,0,0,39,0,0,0,0,31,0,0,0,0,0,0,0,1397.92,2774.44
"949",2304350,"Forquilha","CE",489.072626931567,0,0,545,0,12,0,0,0,0,3,0,0,0,0,0,1397.92,2774.44
"950",2304400,"Fortaleza","CE",522.307795553724,0,0,0,0,0,0,0,0,0,453,650,0,0,0,0,1397.92,2774.44
"951",2304459,"Fortim","CE",483.715697674419,0,0,3,0,12,0,0,60,0,0,0,0,0,0,0,1397.92,2774.44
"952",2304509,"Frecheirinha","CE",477.69437716263,0,0,0,0,5,0,0,32,0,4,0,0,0,0,0,1397.92,2774.44
"953",2304608,"General Sampaio","CE",472.28453038674,0,0,0,0,0,0,0,25,0,4,0,0,0,0,0,1397.92,2774.44
"954",2304657,"Graça","CE",487.09046692607,0,0,1,0,0,0,0,15,0,2,0,0,0,0,0,1397.92,2774.44
"955",2304707,"Granja","CE",471.957502287283,0,0,0,0,0,0,0,103,0,3,0,0,0,0,0,1397.92,2774.44
"956",2304806,"Granjeiro","CE",489.361157024793,6,0,0,0,0,0,0,7,0,5,0,0,0,0,0,1397.92,2774.44
"957",2304905,"Groaíras","CE",489.305717488789,0,0,1,0,6,0,0,47,0,13,0,0,0,0,0,1397.92,2774.44
"958",2304954,"Guaiúba","CE",470.028716216216,0,0,111,0,0,0,0,105,0,1,0,0,0,0,0,1397.92,2774.44
"959",2305001,"Guaraciaba do Norte","CE",493.710358342665,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1397.92,2774.44
"960",2305100,"Guaramiranga","CE",475.968970588235,0,0,3,0,0,0,0,81,0,0,0,0,0,0,0,1397.92,2774.44
"961",2305209,"Hidrolândia","CE",490.614100985222,0,0,0,0,0,0,0,34,0,5,0,0,0,0,0,1397.92,2774.44
"962",2305233,"Horizonte","CE",493.602194894147,0,0,0,0,0,0,0,347,0,4,1,0,0,1,0,1397.92,2774.44
"963",2305266,"Ibaretama","CE",467.102213541667,0,0,1,0,0,0,0,15,0,2,0,0,0,0,0,1397.92,2774.44
"964",2305308,"Ibiapina","CE",492.926036484245,0,0,1,0,0,0,0,53,0,3,0,0,0,0,0,1397.92,2774.44
"965",2305332,"Ibicuitinga","CE",460.850134048257,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,1397.92,2774.44
"966",2305357,"Icapuí","CE",490.578235294118,0,0,7,0,0,0,0,30,0,1,0,0,0,0,0,1397.92,2774.44
"967",2305407,"Icó","CE",477.037128222075,0,0,0,0,0,0,0,214,0,2,1,0,0,0,0,1397.92,2774.44
"968",2305506,"Iguatu","CE",504.08500891663,0,0,8,0,0,0,0,668,30,16,0,0,0,1,0,1397.92,2774.44
"969",2305605,"Independência","CE",471.620919023136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1397.92,2774.44
"970",2305654,"Ipaporanga","CE",475.678824626866,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,1397.92,2774.44
"971",2305704,"Ipaumirim","CE",480.114878892734,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,1397.92,2774.44
"972",2305803,"Ipu","CE",491.4574055666,0,0,1,0,0,0,0,88,0,0,0,0,0,0,0,1397.92,2774.44
"973",2305902,"Ipueiras","CE",479.332736720554,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,1397.92,2774.44
"974",2306009,"Iracema","CE",477.247528248588,0,0,0,0,6,0,0,30,0,6,0,0,0,0,0,1397.92,2774.44
"975",2306108,"Irauçuba","CE",476.58662037037,0,0,0,0,0,0,0,37,0,2,0,0,0,0,0,1397.92,2774.44
"976",2306207,"Itaiçaba","CE",497.232845744681,0,0,0,0,5,0,0,19,0,4,0,0,0,0,0,1397.92,2774.44
"977",2306256,"Itaitinga","CE",489.576023230088,0,0,0,0,0,0,0,268,0,1,1,0,125,0,0,1397.92,2774.44
"978",2306306,"Itapajé","CE",494.629143356643,0,0,0,0,0,0,0,284,0,3,0,0,0,0,0,1397.92,2774.44
"979",2306405,"Itapipoca","CE",484.121411634524,0,0,8,0,0,0,0,542,0,10,0,0,0,0,0,1397.92,2774.44
"980",2306504,"Itapiúna","CE",470.526435045317,0,0,1,0,0,0,0,64,0,2,0,0,0,0,0,1397.92,2774.44
"981",2306553,"Itarema","CE",480.309656398104,0,0,2,0,0,0,0,56,0,0,0,0,0,0,0,1397.92,2774.44
"982",2306603,"Itatira","CE",463.685582010582,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,1397.92,2774.44
"983",2306702,"Jaguaretama","CE",467.934966777409,0,0,0,0,0,0,0,36,0,5,0,0,0,0,0,1397.92,2774.44
"984",2306801,"Jaguaribara","CE",467.978010948905,0,0,0,0,0,0,0,23,0,12,0,0,0,0,0,1397.92,2774.44
"985",2306900,"Jaguaribe","CE",489.94420212766,0,223,2,0,0,0,0,0,0,14,0,0,0,0,0,1397.92,2774.44
"986",2307007,"Jaguaruana","CE",481.916053357866,0,0,0,0,0,0,0,39,0,9,0,0,0,0,0,1397.92,2774.44
"987",2307106,"Jardim","CE",477.805063291139,0,0,2,0,0,0,0,28,0,2,0,0,0,0,0,1397.92,2774.44
"988",2307205,"Jati","CE",479.557303370787,21,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1397.92,2774.44
"989",2307254,"Jijoca de Jericoacoara","CE",487.370135983264,0,0,1,0,0,0,0,34,0,10,0,0,0,0,0,1397.92,2774.44
"990",2307304,"Juazeiro do Norte","CE",507.181167619995,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,1397.92,2774.44
"991",2307403,"Jucás","CE",474.302891566265,0,0,3,0,0,0,0,48,0,0,0,0,0,0,0,1397.92,2774.44
"992",2307502,"Lavras da Mangabeira","CE",477.928590078329,0,0,0,0,20,0,0,246,0,8,0,0,0,0,0,1397.92,2774.44
"993",2307601,"Limoeiro do Norte","CE",515.021819085487,0,0,0,0,0,0,0,129,0,24,1,0,0,0,0,1397.92,2774.44
"994",2307635,"Madalena","CE",478.603114478114,0,240,1,0,0,0,0,24,0,3,0,0,0,0,0,1397.92,2774.44
"995",2307650,"Maracanaú","CE",498.550402521823,0,0,0,751,0,0,0,0,0,44,46,0,0,0,0,1397.92,2774.44
"996",2307700,"Maranguape","CE",492.340347533632,0,0,0,0,0,0,0,702,0,16,2,0,0,0,0,1397.92,2774.44
"997",2307809,"Marco","CE",470.655042016807,0,0,1,0,0,0,0,67,0,0,0,0,0,0,0,1397.92,2774.44
"998",2307908,"Martinópole","CE",473.043909090909,0,11,23,0,0,0,0,0,0,0,0,0,0,0,0,1397.92,2774.44
"999",2308005,"Massapê","CE",476.193043237251,0,0,4,0,0,0,0,139,0,14,0,0,0,0,0,1397.92,2774.44
"1000",2308104,"Mauriti","CE",472.321305248619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1397.92,2774.44
"1001",2308203,"Meruoca","CE",483.009571788413,0,0,1,0,0,0,0,71,0,1,0,0,0,0,0,1397.92,2774.44
"1002",2308302,"Milagres","CE",487.592784090909,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,1397.92,2774.44
"1003",2308351,"Milhã","CE",490.770945945946,0,355,1,0,0,0,0,32,0,3,0,0,0,0,0,1397.92,2774.44
"1004",2308377,"Miraíma","CE",450.332059800664,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,1397.92,2774.44
"1005",2308401,"Missão Velha","CE",483.153728923476,2046,0,1,0,0,0,0,55,0,0,0,0,0,0,0,1397.92,2774.44
"1006",2308500,"Mombaça","CE",482.075435413643,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,1397.92,2774.44
"1007",2308609,"Monsenhor Tabosa","CE",465.199926900585,0,0,0,0,0,0,0,68,0,1,0,0,0,0,0,1397.92,2774.44
"1008",2308708,"Morada Nova","CE",490.890703781513,0,0,0,0,0,0,0,100,0,36,0,0,0,0,0,1397.92,2774.44
"1009",2308807,"Moraújo","CE",486.682558139535,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,1397.92,2774.44
"1010",2308906,"Morrinhos","CE",484.767362637363,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1397.92,2774.44
"1011",2309003,"Mucambo","CE",504.259932659933,0,0,0,0,0,0,0,54,0,3,0,0,0,0,0,1397.92,2774.44
"1012",2309102,"Mulungu","CE",469.723611111111,0,0,2,0,0,0,0,27,0,0,0,0,0,0,0,1397.92,2774.44
"1013",2309201,"Nova Olinda","CE",480.915230769231,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,1397.92,2774.44
"1014",2309300,"Nova Russas","CE",489.10112804878,0,0,1,0,0,0,0,96,0,3,0,0,0,0,0,1397.92,2774.44
"1015",2309409,"Novo Oriente","CE",480.713652275379,0,0,0,0,0,0,0,42,0,5,0,0,0,0,0,1397.92,2774.44
"1016",2309458,"Ocara","CE",474.782021103896,0,0,1,0,0,0,0,33,0,0,0,0,0,0,0,1397.92,2774.44
"1017",2309508,"Orós","CE",475.143935309973,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,1397.92,2774.44
"1018",2309607,"Pacajus","CE",494.47861969112,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,1397.92,2774.44
"1019",2309706,"Pacatuba","CE",496.207788858322,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1397.92,2774.44
"1020",2309805,"Pacoti","CE",471.229128440367,0,0,1,0,0,0,0,85,0,0,0,0,0,0,0,1397.92,2774.44
"1021",2309904,"Pacujá","CE",494.232115384615,0,0,1,0,3,0,0,11,0,7,0,0,0,0,0,1397.92,2774.44
"1022",2310001,"Palhano","CE",481.086829268293,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,1397.92,2774.44
"1023",2310100,"Palmácia","CE",472.893730650155,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,1397.92,2774.44
"1024",2310209,"Paracuru","CE",484.028443471338,0,0,0,0,0,0,0,192,16,0,0,0,0,0,0,1397.92,2774.44
"1025",2310258,"Paraipaba","CE",485.045236943907,0,180,0,0,0,0,0,63,0,0,0,0,0,0,0,1397.92,2774.44
"1026",2310308,"Parambu","CE",476.799953703704,0,0,0,0,0,0,0,52,0,10,0,0,0,0,0,1397.92,2774.44
"1027",2310407,"Paramoti","CE",493.076038062284,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,1397.92,2774.44
"1028",2310506,"Pedra Branca","CE",477.448770491803,0,0,2,0,0,0,0,72,0,0,0,0,0,0,0,1397.92,2774.44
"1029",2310605,"Penaforte","CE",494.119573643411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397.92,2774.44
"1030",2310704,"Pentecoste","CE",481.672933884297,0,0,0,0,0,0,0,71,0,4,0,0,0,0,0,1397.92,2774.44
"1031",2310803,"Pereiro","CE",494.917396313364,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1397.92,2774.44
"1032",2310852,"Pindoretama","CE",485.566715116279,0,0,0,0,9,0,0,138,0,1,0,0,0,0,0,1397.92,2774.44
"1033",2310902,"Piquet Carneiro","CE",499.775221238938,0,0,1,0,0,0,0,27,0,4,0,0,0,0,0,1397.92,2774.44
"1034",2310951,"Pires Ferreira","CE",485.923895582329,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,1397.92,2774.44
"1035",2311009,"Poranga","CE",469.208767772512,0,0,1,0,0,0,0,25,0,2,0,0,0,0,0,1397.92,2774.44
"1036",2311108,"Porteiras","CE",475.818040089087,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1397.92,2774.44
"1037",2311207,"Potengi","CE",487.324778761062,0,0,0,0,0,0,0,23,0,5,0,0,0,0,0,1397.92,2774.44
"1038",2311231,"Potiretama","CE",473.733258928571,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1397.92,2774.44
"1039",2311264,"Quiterianópolis","CE",464.347897727273,0,0,0,0,0,0,0,58,0,5,0,0,0,0,0,1397.92,2774.44
"1040",2311306,"Quixadá","CE",488.825390625,0,0,24,0,0,0,0,495,0,59,0,0,0,0,0,1397.92,2774.44
"1041",2311355,"Quixelô","CE",489.372553191489,0,0,0,0,0,0,0,29,0,1,0,0,0,0,0,1397.92,2774.44
"1042",2311405,"Quixeramobim","CE",489.069376491647,0,0,0,0,0,0,0,305,0,6,0,0,0,0,0,1397.92,2774.44
"1043",2311504,"Quixeré","CE",489.566044061303,0,425,0,0,0,0,0,29,0,6,0,0,0,0,0,1397.92,2774.44
"1044",2311603,"Redenção","CE",473.055069002123,0,0,0,0,0,0,0,130,0,2,0,0,0,0,0,1397.92,2774.44
"1045",2311702,"Reriutaba","CE",486.897095671982,0,0,0,0,0,0,0,27,0,6,0,0,0,0,0,1397.92,2774.44
"1046",2311801,"Russas","CE",510.083728571429,0,0,0,0,0,0,0,202,0,20,0,0,0,2,0,1397.92,2774.44
"1047",2311900,"Saboeiro","CE",476.67023255814,0,0,0,0,12,0,0,21,0,2,0,0,0,0,0,1397.92,2774.44
"1048",2311959,"Salitre","CE",456.547340425532,0,0,2,0,7,0,0,16,0,5,0,0,0,0,0,1397.92,2774.44
"1049",2312007,"Santana do Acaraú","CE",478.2587995338,0,0,0,0,0,0,0,45,0,6,0,0,0,0,0,1397.92,2774.44
"1050",2312106,"Santana do Cariri","CE",474.958222811671,0,0,1,0,0,0,0,19,0,1,0,0,0,0,0,1397.92,2774.44
"1051",2312205,"Santa Quitéria","CE",478.366401143791,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,1397.92,2774.44
"1052",2312304,"São Benedito","CE",492.630321368948,0,0,2,1363,0,0,0,119,0,3,0,0,0,0,0,1397.92,2774.44
"1053",2312403,"São Gonçalo do Amarante","CE",484.01032677665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1397.92,2774.44
"1054",2312502,"São João do Jaguaribe","CE",494.869155844156,0,0,0,0,6,0,0,11,0,7,0,0,0,0,0,1397.92,2774.44
"1055",2312601,"São Luís do Curu","CE",476.885576923077,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1397.92,2774.44
"1056",2312700,"Senador Pompeu","CE",484.907352941176,0,0,0,0,0,0,0,90,0,2,0,0,0,0,0,1397.92,2774.44
"1057",2312809,"Senador Sá","CE",476.047183098592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397.92,2774.44
"1058",2312908,"Sobral","CE",515.669924154026,0,0,0,0,0,0,0,1823,0,0,7,0,0,0,0,1397.92,2774.44
"1059",2313005,"Solonópole","CE",481.732878787879,0,0,0,0,0,0,0,77,0,1,0,0,0,0,0,1397.92,2774.44
"1060",2313104,"Tabuleiro do Norte","CE",496.231688861985,0,0,0,0,0,0,0,40,0,13,0,0,0,0,0,1397.92,2774.44
"1061",2313203,"Tamboril","CE",473.616710069444,0,0,1,0,0,0,0,27,0,6,0,0,0,0,0,1397.92,2774.44
"1062",2313252,"Tarrafas","CE",471.030617977528,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1397.92,2774.44
"1063",2313302,"Tauá","CE",494.867772727273,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,1397.92,2774.44
"1064",2313351,"Tejuçuoca","CE",476.470628415301,9,0,0,0,0,0,0,26,0,3,0,0,0,0,0,1397.92,2774.44
"1065",2313401,"Tianguá","CE",492.342717915024,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,1397.92,2774.44
"1066",2313500,"Trairi","CE",477.146126760563,0,0,7,0,0,0,0,70,0,0,0,0,0,0,0,1397.92,2774.44
"1067",2313559,"Tururu","CE",463.684202898551,0,0,5,0,0,0,0,34,0,1,0,0,0,0,0,1397.92,2774.44
