cod_municipio_ibge,NO_MUNICIPIO_RESIDENCIA,UF,mean_grades_group_cities
2805109,Pedrinhas,SE,458.11544943820223
2805208,Pinhão,SE,468.48599137931035
2805307,Pirambu,SE,468.2852272727273
2805406,Poço Redondo,SE,464.5712860310421
2805505,Poço Verde,SE,479.9347297297297
2805604,Porto da Folha,SE,462.1295731707317
2805703,Propriá,SE,485.8568288854003
2805802,Riachão do Dantas,SE,462.2124237804878
2805901,Riachuelo,SE,470.82385057471265
2806008,Ribeirópolis,SE,499.3564583333333
2806107,Rosário do Catete,SE,465.1484496124031
2806206,Salgado,SE,489.66747685185186
2806305,Santa Luzia do Itanhy,SE,467.77258064516127
2806404,Santana do São Francisco,SE,459.94
2806503,Santa Rosa de Lima,SE,461.6223484848485
2806602,Santo Amaro das Brotas,SE,470.50128205128203
2806701,São Cristóvão,SE,498.31685475063705
2806800,São Domingos,SE,480.0300766283525
2806909,São Francisco,SE,462.50308988764044
2807006,São Miguel do Aleixo,SE,462.77142857142854
2807105,Simão Dias,SE,488.856134723336
2807204,Siriri,SE,465.85267857142856
2807303,Telha,SE,451.33040540540543
2807402,Tobias Barreto,SE,485.9578330206379
2807501,Tomar do Geru,SE,470.4369117647059
2807600,Umbaúba,SE,476.8803703703704
2900108,Abaíra,BA,506.9909090909091
2900207,Abaré,BA,450.5170945945946
2900306,Acajutiba,BA,467.9961174242424
2900355,Adustina,BA,484.2923796791444
2900405,Água Fria,BA,457.96003937007873
2900504,Érico Cardoso,BA,476.5577319587629
2900603,Aiquara,BA,474.7971153846154
2900702,Alagoinhas,BA,493.58360306643954
2900801,Alcobaça,BA,477.3234555984556
2900900,Almadina,BA,482.2207070707071
2901007,Amargosa,BA,483.03763661202186
2901106,Amélia Rodrigues,BA,483.91301145662845
2901155,América Dourada,BA,462.73128140703517
2901205,Anagé,BA,478.6334523809524
2901304,Andaraí,BA,467.99216666666666
2901353,Andorinha,BA,478.7114503816794
2901403,Angical,BA,462.1208669354839
2901502,Anguera,BA,473.4121987951807
2901601,Antas,BA,468.72864238410597
2901700,Antônio Cardoso,BA,455.1740291262136
2901809,Antônio Gonçalves,BA,478.7685450819672
2901908,Aporá,BA,461.0703557312253
2901957,Apuarema,BA,483.52004716981133
2902005,Aracatu,BA,480.653125
2902054,Araçás,BA,466.3603211009174
2902104,Araci,BA,478.4632827324478
2902203,Aramari,BA,458.8296875
2902252,Arataca,BA,460.39903846153845
2902302,Aratuípe,BA,465.21744604316547
2902401,Aurelino Leal,BA,477.3955414012739
2902500,Baianópolis,BA,464.24671814671814
2902609,Baixa Grande,BA,479.8679083094556
2902658,Banzaê,BA,474.063446969697
2902708,Barra,BA,463.18428961748634
2902807,Barra da Estiva,BA,491.23912790697676
2902906,Barra do Choça,BA,484.2188259109312
2903003,Barra do Mendes,BA,491.96545643153524
2903102,Barra do Rocha,BA,480.34543269230767
2903201,Barreiras,BA,502.8524216817807
2903235,Barro Alto,BA,469.2523474178404
2903276,Barrocas,BA,478.85712166172107
2903300,Barro Preto,BA,468.3478448275862
2903409,Belmonte,BA,464.25662393162395
2903508,Belo Campo,BA,484.31237288135594
2903607,Biritinga,BA,474.62266839378236
2903706,Boa Nova,BA,458.85919540229884
2903805,Boa Vista do Tupim,BA,479.83657718120804
2903904,Bom Jesus da Lapa,BA,486.18166909620993
2903953,Bom Jesus da Serra,BA,464.3635350318471
2904001,Boninal,BA,463.28621794871793
2904050,Bonito,BA,464.02921686746987
2904100,Boquira,BA,469.15750773993807
2904209,Botuporã,BA,486.72247474747473
2904308,Brejões,BA,456.7521028037383
2904407,Brejolândia,BA,449.85926966292135
2904506,Brotas de Macaúbas,BA,474.90098039215684
2904605,Brumado,BA,514.3927568602425
2904704,Buerarema,BA,479.32235401459855
2904753,Buritirama,BA,453.75402777777776
2904803,Caatiba,BA,478.85833333333335
2904852,Cabaceiras do Paraguaçu,BA,471.3986963190184
2904902,Cachoeira,BA,474.2540683962264
2905008,Caculé,BA,493.5582684824903
2905107,Caém,BA,474.62234513274336
2905156,Caetanos,BA,458.1111979166667
2905206,Caetité,BA,503.25074427480916
2905305,Cafarnaum,BA,472.51536259541984
2905404,Cairu,BA,471.9834134615385
2905503,Caldeirão Grande,BA,475.681712962963
2905602,Camacan,BA,475.777752293578
2905701,Camaçari,BA,492.3431044650379
2905800,Camamu,BA,463.17807112068965
2905909,Campo Alegre de Lourdes,BA,464.24849726775955
2906006,Campo Formoso,BA,484.8137670196672
2906105,Canápolis,BA,473.4575221238938
2906204,Canarana,BA,476.53602528089885
2906303,Canavieiras,BA,495.63115853658536
2906402,Candeal,BA,473.11712962962963
2906501,Candeias,BA,477.09529009126464
2906600,Candiba,BA,487.428441011236
2906709,Cândido Sales,BA,479.42423580786027
2906808,Cansanção,BA,467.5878144654088
2906824,Canudos,BA,455.9758883248731
2906857,Capela do Alto Alegre,BA,499.3649147727273
2906873,Capim Grosso,BA,491.32590543259556
2906899,Caraíbas,BA,467.2638888888889
2906907,Caravelas,BA,475.48936363636363
2907004,Cardeal da Silva,BA,460.3372857142857
2907103,Carinhanha,BA,462.3738336713996
2907202,Casa Nova,BA,469.80562054933876
2907301,Castro Alves,BA,469.537382629108
2907400,Catolândia,BA,465.31180555555557
2907509,Catu,BA,493.48649773071105
2907558,Caturama,BA,469.534649122807
2907608,Central,BA,488.52934782608696
2907707,Chorrochó,BA,457.70263819095476
2907806,Cícero Dantas,BA,484.0281153846154
2907905,Cipó,BA,482.5121774193548
2908002,Coaraci,BA,489.29297872340425
2908101,Cocos,BA,465.52021072796936
2908200,Conceição da Feira,BA,467.14620786516855
2908309,Conceição do Almeida,BA,472.5701797385621
2908408,Conceição do Coité,BA,493.3815699126092
2908507,Conceição do Jacuípe,BA,487.7305322128852
2908606,Conde,BA,475.72383177570094
2908705,Condeúba,BA,492.667050209205
2908804,Contendas do Sincorá,BA,467.4625
2908903,Coração de Maria,BA,467.39508580343215
2909000,Cordeiros,BA,487.71835443037975
2909109,Coribe,BA,466.05954935622316
2909208,Coronel João Sá,BA,454.1310559006211
2909307,Correntina,BA,482.56517137096773
2909406,Cotegipe,BA,461.9258101851852
2909505,Cravolândia,BA,466.097149122807
2909604,Crisópolis,BA,467.3397435897436
2909703,Cristópolis,BA,466.68172043010753
2909802,Cruz das Almas,BA,490.23852342640794
2909901,Curaçá,BA,471.13825665859565
2910008,Dário Meira,BA,474.9075471698113
2910057,Dias d'Ávila,BA,487.87537342767297
2910107,Dom Basílio,BA,495.16497584541065
2910206,Dom Macedo Costa,BA,480.25
2910305,Elísio Medrado,BA,481.3621875
2910404,Encruzilhada,BA,465.7625
2910503,Entre Rios,BA,471.355059084195
2910602,Esplanada,BA,472.4309329710145
2910701,Euclides da Cunha,BA,485.96148738379816
2910727,Eunápolis,BA,502.50651622718055
2910750,Fátima,BA,472.7098866498741
2910776,Feira da Mata,BA,461.69683544303797
2910800,Feira de Santana,BA,499.0989411797103
2910859,Filadélfia,BA,473.4188034188034
2910909,Firmino Alves,BA,464.1669642857143
2911006,Floresta Azul,BA,476.9644366197183
2911105,Formosa do Rio Preto,BA,456.8404739776952
2911204,Gandu,BA,483.27238955823293
2911253,Gavião,BA,474.13063380281693
2911303,Gentio do Ouro,BA,450.6458074534161
2911402,Glória,BA,473.457125
2911501,Gongogi,BA,478.9503787878788
2911600,Governador Mangabeira,BA,467.13656195462477
2911659,Guajeru,BA,482.19711538461536
2911709,Guanambi,BA,505.3639072204969
2911808,Guaratinga,BA,467.8892605633803
2911857,Heliópolis,BA,474.08117408906884
2911907,Iaçu,BA,476.9139143730887
2912004,Ibiassucê,BA,484.7941506410256
2912103,Ibicaraí,BA,485.4970141700405
2912202,Ibicoara,BA,471.1794117647059
2912301,Ibicuí,BA,473.72747844827586
2912400,Ibipeba,BA,472.18315789473684
2912509,Ibipitanga,BA,468.8387426900585
2912608,Ibiquera,BA,449.925
2912707,Ibirapitanga,BA,466.9470640569395
2912806,Ibirapuã,BA,465.4842948717949
2912905,Ibirataia,BA,483.6615853658537
2913002,Ibitiara,BA,472.1810643564356
2913101,Ibititá,BA,482.2459125475285
2913200,Ibotirama,BA,474.94896265560163
2913309,Ichu,BA,496.45380434782606
2913408,Igaporã,BA,482.17243243243246
2913457,Igrapiúna,BA,454.46724683544306
2913507,Iguaí,BA,476.4016163793103
2913606,Ilhéus,BA,499.7733518589498
2913705,Inhambupe,BA,469.1525
2913804,Ipecaetá,BA,445.33637566137565
2913903,Ipiaú,BA,494.4846750727449
2914000,Ipirá,BA,481.88241860465115
2914109,Ipupiara,BA,492.0279239766082
2914208,Irajuba,BA,483.3285714285714
2914307,Iramaia,BA,459.948828125
2914406,Iraquara,BA,475.91342592592594
2914505,Irará,BA,472.340727532097
2914604,Irecê,BA,507.6655222437137
2914653,Itabela,BA,472.67766570605187
2914703,Itaberaba,BA,485.38963719766474
2914802,Itabuna,BA,504.1955892577785
2914901,Itacaré,BA,471.87796474358976
2915007,Itaeté,BA,465.0493421052632
2915106,Itagi,BA,468.400744047619
2915205,Itagibá,BA,477.39544491525425
2915304,Itagimirim,BA,504.1091216216216
2915353,Itaguaçu da Bahia,BA,445.1029411764706
2915403,Itaju do Colônia,BA,451.4746621621622
2915502,Itajuípe,BA,493.2277044854881
2915601,Itamaraju,BA,484.1161375661376
2915700,Itamari,BA,474.4461956521739
2915809,Itambé,BA,474.4604910714286
2915908,Itanagra,BA,467.1586633663366
2916005,Itanhém,BA,496.7068888888889
2916104,Itaparica,BA,483.56321942446044
2916203,Itapé,BA,466.53893805309735
2916302,Itapebi,BA,474.488202247191
2916401,Itapetinga,BA,494.15220430107524
2916500,Itapicuru,BA,468.22886297376095
2916609,Itapitanga,BA,462.2875
2916708,Itaquara,BA,462.1495798319328
2916807,Itarantim,BA,489.2798951048951
2916856,Itatim,BA,485.32312138728327
2916906,Itiruçu,BA,477.8100427350427
2917003,Itiúba,BA,464.22560810810813
2917102,Itororó,BA,481.3297619047619
2917201,Ituaçu,BA,488.01828358208957
2917300,Ituberá,BA,472.7004819277108
2917334,Iuiu,BA,458.9670289855072
2917359,Jaborandi,BA,459.90485074626866
2917409,Jacaraci,BA,487.9819105691057
2917508,Jacobina,BA,494.46034271725824
2917607,Jaguaquara,BA,488.4237512487513
2917706,Jaguarari,BA,476.24565789473684
2917805,Jaguaripe,BA,454.7627358490566
2917904,Jandaíra,BA,460.5228723404255
2918001,Jequié,BA,499.5385246961469
2918100,Jeremoabo,BA,470.64886759581884
2918209,Jiquiriçá,BA,469.02956730769233
2918308,Jitaúna,BA,483.08048780487803
2918357,João Dourado,BA,481.9095864661654
2918407,Juazeiro,BA,494.662291736088
2918456,Jucuruçu,BA,468.20067567567565
2918506,Jussara,BA,465.1411428571428
2918555,Jussari,BA,483.36083333333335
2918605,Jussiape,BA,476.2195652173913
2918704,Lafaiete Coutinho,BA,482.32644230769233
2918753,Lagoa Real,BA,477.7248188405797
2918803,Laje,BA,463.9792597765363
2918902,Lajedão,BA,485.90272727272725
2919009,Lajedinho,BA,445.23225806451615
2919058,Lajedo do Tabocal,BA,465.39663120567377
2919108,Lamarão,BA,468.9699519230769
2919157,Lapão,BA,480.48704238921005
2919207,Lauro de Freitas,BA,511.49658208955225
2919306,Lençóis,BA,480.85955056179773
2919405,Licínio de Almeida,BA,497.01724137931035
2919504,Livramento de Nossa Senhora,BA,499.6174456521739
2919553,Luís Eduardo Magalhães,BA,499.2123190503764
2919603,Macajuba,BA,472.3315
2919702,Macarani,BA,484.3081360946746
2919801,Macaúbas,BA,496.8903867713004
2919900,Macururé,BA,459.1487951807229
2919926,Madre de Deus,BA,487.66873626373626
2919959,Maetinga,BA,468.64444444444445
2920007,Maiquinique,BA,483.04369158878507
2920106,Mairi,BA,480.03758928571426
2920205,Malhada,BA,454.6271568627451
2920304,Malhada de Pedras,BA,483.26490066225165
2920403,Manoel Vitorino,BA,476.90838926174496
2920452,Mansidão,BA,422.9113095238095
2920502,Maracás,BA,490.307427184466
2920601,Maragogipe,BA,468.6301886792453
2920700,Maraú,BA,472.71582840236687
2920809,Marcionílio Souza,BA,450.85194805194806
2920908,Mascote,BA,457.8076023391813
2921005,Mata de São João,BA,482.14617346938775
2921054,Matina,BA,468.2851063829787
2921104,Medeiros Neto,BA,489.31119402985075
2921203,Miguel Calmon,BA,483.75873493975905
2921302,Milagres,BA,470.14984848484846
2921401,Mirangaba,BA,469.8787671232877
2921450,Mirante,BA,481.55785714285713
2921500,Monte Santo,BA,466.35299625468167
2921609,Morpará,BA,459.75576923076926
2921708,Morro do Chapéu,BA,484.68159574468086
2921807,Mortugaba,BA,502.1371753246753
2921906,Mucugê,BA,477.3926282051282
2922003,Mucuri,BA,496.78271844660196
2922052,Mulungu do Morro,BA,461.3292910447761
2922102,Mundo Novo,BA,468.60641233766233
2922201,Muniz Ferreira,BA,460.96883333333335
2922250,Muquém do São Francisco,BA,475.34291666666667
2922300,Muritiba,BA,480.6780985915493
2922409,Mutuípe,BA,473.077736318408
2922508,Nazaré,BA,483.1666524701874
2922607,Nilo Peçanha,BA,460.6583916083916
2922656,Nordestina,BA,466.64076923076925
2922706,Nova Canaã,BA,470.561737804878
2922730,Nova Fátima,BA,485.5244011976048
2922755,Nova Ibiá,BA,461.3843220338983
2922805,Nova Itarana,BA,458.87383720930234
2922854,Nova Redenção,BA,464.08821839080457
2922904,Nova Soure,BA,472.78593220338985
2923001,Nova Viçosa,BA,475.6279352226721
2923035,Novo Horizonte,BA,471.6574712643678
2923050,Novo Triunfo,BA,467.23050458715596
2923100,Olindina,BA,476.10125482625483
2923209,Oliveira dos Brejinhos,BA,469.74545454545455
2923308,Ouriçangas,BA,456.92875
2923357,Ourolândia,BA,472.821484375
2923407,Palmas de Monte Alto,BA,479.06493243243244
2923506,Palmeiras,BA,487.28346153846155
2923605,Paramirim,BA,491.87402309058615
2923704,Paratinga,BA,458.59008064516127
2923803,Paripiranga,BA,485.7905949519231
2923902,Pau Brasil,BA,466.88032994923856
2924009,Paulo Afonso,BA,498.9537124388539
2924058,Pé de Serra,BA,486.1506140350877
2924108,Pedrão,BA,451.48703703703706
2924207,Pedro Alexandre,BA,461.1333333333333
2924306,Piatã,BA,492.6811264822134
2924405,Pilão Arcado,BA,469.1716894977169
2924504,Pindaí,BA,473.3579479768786
2924603,Pindobaçu,BA,470.01236559139784
2924652,Pintadas,BA,485.3866766467066
2924678,Piraí do Norte,BA,466.482
2924702,Piripá,BA,495.8060773480663
2924801,Piritiba,BA,480.0242469879518
2924900,Planaltino,BA,451.4762987012987
2925006,Planalto,BA,485.5657831325301
2925105,Poções,BA,488.2853250915751
2925204,Pojuca,BA,496.32590460526313
2925253,Ponto Novo,BA,472.33829545454546
2925303,Porto Seguro,BA,496.5678014672169
2925402,Potiraguá,BA,458.0082191780822
2925501,Prado,BA,483.13412921348316
2925600,Presidente Dutra,BA,477.47538910505835
2925709,Presidente Jânio Quadros,BA,471.48842281879195
2925758,Presidente Tancredo Neves,BA,476.39065533980585
2925808,Queimadas,BA,468.2650651465798
2925907,Quijingue,BA,465.90274390243906
2925931,Quixabeira,BA,477.6611607142857
2925956,Rafael Jambeiro,BA,458.2684108527132
2926004,Remanso,BA,483.16654929577464
2926103,Retirolândia,BA,469.55136861313866
2926202,Riachão das Neves,BA,464.3298192771084
2926301,Riachão do Jacuípe,BA,493.05348648648646
2926400,Riacho de Santana,BA,485.42602171136656
2926509,Ribeira do Amparo,BA,467.6644230769231
2926608,Ribeira do Pombal,BA,489.0891356542617
2926657,Ribeirão do Largo,BA,470.7217857142857
2926707,Rio de Contas,BA,488.46421370967744
2926806,Rio do Antônio,BA,490.7123430962343
2926905,Rio do Pires,BA,476.2141935483871
2927002,Rio Real,BA,480.2843151693667
2927101,Rodelas,BA,462.74863636363636
2927200,Ruy Barbosa,BA,471.824577294686
2927309,Salinas da Margarida,BA,459.51850961538463
2927408,Salvador,BA,511.10663956858997
2927507,Santa Bárbara,BA,467.7185
2927606,Santa Brígida,BA,474.7998529411765
2927705,Santa Cruz Cabrália,BA,479.9079104477612
2927804,Santa Cruz da Vitória,BA,461.0478417266187
2927903,Santa Inês,BA,469.16986434108526
2928000,Santaluz,BA,472.87880952380954
2928059,Santa Luzia,BA,472.61446280991737
2928109,Santa Maria da Vitória,BA,476.81670391061454
2928208,Santana,BA,475.4513071895425
2928307,Santanópolis,BA,454.49762443438914
2928406,Santa Rita de Cássia,BA,468.6108139534884
2928505,Santa Teresinha,BA,469.36658163265304
2928604,Santo Amaro,BA,469.60664122137405
2928703,Santo Antônio de Jesus,BA,498.2574646074646
2928802,Santo Estêvão,BA,476.8586817406143
2928901,São Desidério,BA,477.6624444444445
2928950,São Domingos,BA,489.5701923076923
2929008,São Félix,BA,457.30716981132076
2929057,São Félix do Coribe,BA,481.2861194029851
2929107,São Felipe,BA,472.12592165898616
2929206,São Francisco do Conde,BA,463.5131213450292
2929255,São Gabriel,BA,485.49239130434785
2929305,São Gonçalo dos Campos,BA,468.86448497854076
2929354,São José da Vitória,BA,474.169375
2929370,São José do Jacuípe,BA,470.68684210526317
2929404,São Miguel das Matas,BA,473.16843575418994
2929503,São Sebastião do Passé,BA,474.75167151162793
2929602,Sapeaçu,BA,464.78140625
2929701,Sátiro Dias,BA,472.0614055299539
2929750,Saubara,BA,469.8376689189189
2929800,Saúde,BA,481.8076785714286
2929909,Seabra,BA,496.5598114169215
2930006,Sebastião Laranjeiras,BA,486.1591379310345
2930105,Senhor do Bonfim,BA,489.81597018572825
2930154,Serra do Ramalho,BA,465.6519946808511
2930204,Sento Sé,BA,455.0907894736842
2930303,Serra Dourada,BA,471.4141061452514
2930402,Serra Preta,BA,460.4339635854342
2930501,Serrinha,BA,491.7492357436802
2930600,Serrolândia,BA,484.6683441558442
2930709,Simões Filho,BA,484.885188989318
2930758,Sítio do Mato,BA,456.343992248062
2930766,Sítio do Quinto,BA,460.989609375
2930774,Sobradinho,BA,483.2934034416826
2930808,Souto Soares,BA,473.5130177514793
2930907,Tabocas do Brejo Velho,BA,465.06271428571426
2931004,Tanhaçu,BA,491.36963470319637
2931053,Tanque Novo,BA,497.0108369098713
2931103,Tanquinho,BA,466.5350352112676
2931202,Taperoá,BA,477.30844298245614
2931301,Tapiramutá,BA,471.08725
2931350,Teixeira de Freitas,BA,501.50363636363636
2931400,Teodoro Sampaio,BA,449.3986111111111
2931509,Teofilândia,BA,482.7752106741573
2931608,Teolândia,BA,467.6974215246637
2931707,Terra Nova,BA,450.09282051282054
2931806,Tremedal,BA,467.8138257575758
2931905,Tucano,BA,483.728125
2932002,Uauá,BA,480.66138743455497
2932101,Ubaíra,BA,480.21325648414984
2932200,Ubaitaba,BA,483.45767045454545
2932309,Ubatã,BA,477.2255540166205
2932408,Uibaí,BA,498.57641666666666
2932457,Umburanas,BA,463.95232558139537
2932507,Una,BA,478.6722397476341
2932606,Urandi,BA,493.26523722627735
2932705,Uruçuca,BA,479.40974576271185
2932804,Utinga,BA,481.31265306122447
2932903,Valença,BA,494.6962741751991
2933000,Valente,BA,489.45856873822976
2933059,Várzea da Roça,BA,477.15764925373134
2933109,Várzea do Poço,BA,497.6080729166667
2933158,Várzea Nova,BA,470.90625
2933174,Varzedo,BA,471.6968152866242
2933208,Vera Cruz,BA,477.46292682926827
2933257,Vereda,BA,472.9412878787879
2933307,Vitória da Conquista,BA,515.3024162631154
2933406,Wagner,BA,483.7365384615385
2933455,Wanderley,BA,469.46469849246233
2933505,Wenceslau Guimarães,BA,478.42194570135746
2933604,Xique-Xique,BA,478.09972868217056
3100104,Abadia dos Dourados,MG,508.23243243243246
3100203,Abaeté,MG,529.6833791208791
3100302,Abre Campo,MG,512.4435146443515
3100401,Acaiaca,MG,484.2375
3100500,Açucena,MG,491.0438235294118
3100609,Água Boa,MG,502.1170212765957
3100708,Água Comprida,MG,507.12
3100807,Aguanil,MG,512.4376984126984
3100906,Águas Formosas,MG,491.0488019169329
3101003,Águas Vermelhas,MG,478.65539647577094
3101102,Aimorés,MG,511.82418772563176
3101201,Aiuruoca,MG,512.4353982300885
3101300,Alagoa,MG,509.55462962962963
3101409,Albertina,MG,488.9452380952381
3101508,Além Paraíba,MG,522.9868902439024
3101607,Alfenas,MG,523.2094307270233
3101631,Alfredo Vasconcelos,MG,528.4272222222222
3101706,Almenara,MG,499.2634782608696
3101805,Alpercata,MG,533.5060240963855
