"","cod_municipio_ibge","municipio","fibra_optica","wifi","ethernet","lte","vsatelite","wimax","plc_eletrico","xdsl","cable_modem","fwa_5g_fixed","atm_backbone","dth_satelite","hfc_tv_cabo","fr_frame_relay","mmds"
"304",2516755,"Tenório",0,93,0,0,13,0,0,0,0,0,0,0,0,0,0
"305",3503208,"Araraquara",0,0,0,0,0,0,0,0,0,56,436,0,30768,0,0
"306",4310405,"Independência",0,0,3,0,0,0,0,70,0,1,0,0,0,0,0
"307",4317202,"Santa Rosa",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"308",4321808,"Três de Maio",0,0,17,0,0,0,0,665,0,0,0,0,1,0,0
"309",2910800,"Feira de Santana",0,0,0,50,0,1,0,0,0,0,146,0,0,0,0
"310",2930774,"Sobradinho",0,0,0,0,0,0,0,97,0,0,0,0,0,0,0
"311",5205497,"Cidade Ocidental",0,0,0,643,0,0,0,4404,942,0,4,0,0,0,0
"312",5221858,"Valparaíso de Goiás",0,0,0,1943,0,0,0,0,0,2,0,0,0,9,0
"313",3553609,"Tapiratiba",0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
"314",2412203,"São José de Mipibu",0,0,0,0,0,0,0,199,0,179,0,0,0,1,0
"315",4304663,"Capão do Leão",0,0,7,0,0,0,0,1061,0,0,1,0,0,1,0
"316",4314407,"Pelotas",0,0,0,0,0,0,0,19548,0,0,133,0,40867,0,0
"317",2601508,"Belém de Maria",0,0,0,0,0,0,0,18,0,5,0,0,0,0,0
"318",4104105,"Campo do Tenente",0,0,5,0,0,0,0,211,0,0,1,0,0,0,0
"319",4121208,"Quitandinha",0,0,0,0,227,0,0,0,0,0,0,0,0,0,0
"320",4122305,"Rio Negro",0,0,0,0,0,7,0,1722,0,0,4,0,0,7,0
"321",4304507,"Canguçu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",3503307,"Araras",0,0,0,0,0,0,0,2455,0,0,126,0,16172,0,0
"323",3519055,"Holambra",0,0,0,0,0,0,0,0,0,1,36,0,0,0,0
"324",3524709,"Jaguariúna",0,0,0,0,0,0,0,0,0,22,92,0,0,0,0
"325",3531100,"Mongaguá",0,0,0,0,0,0,0,4056,0,0,80,0,0,0,0
"326",3556206,"Valinhos",0,0,0,0,0,0,0,0,0,0,175,0,0,0,0
"327",3301009,"Campos dos Goytacazes",0,0,0,0,0,0,0,0,0,0,101,0,0,0,0
"328",3304755,"São Francisco de Itabapoana",0,0,405,0,0,0,0,0,0,1,1,0,0,0,0
"329",3304805,"São Fidélis",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"330",3305000,"São João da Barra",0,0,0,0,0,0,0,621,0,0,0,0,0,0,0
"331",2704302,"Maceió",0,0,0,693,0,0,0,0,0,194,303,0,63619,0,0
"332",5106802,"Porto dos Gaúchos",0,0,4,0,12,0,0,157,0,0,0,0,0,0,0
"333",2902708,"Barra",48,0,3257,0,0,0,0,0,0,0,0,0,0,0,0
"334",2900702,"Alagoinhas",0,0,0,0,0,0,0,4863,0,0,0,0,0,1,735
"335",5200258,"Águas Lindas de Goiás",0,0,0,1179,0,0,0,0,0,0,0,0,0,5,0
"336",5205513,"Cocalzinho de Goiás",0,0,0,0,0,0,0,392,0,0,0,0,0,1,0
"337",3518701,"Guarujá",0,0,0,651,0,0,0,11561,0,18,439,0,35317,0,0
"338",5203609,"Brazabrantes",46,0,0,0,0,0,0,128,0,0,0,0,0,0,0
"339",5204557,"Caldazinha",0,0,0,0,0,0,0,55,0,0,0,0,0,0,0
"340",5208806,"Goianira",0,0,0,0,0,0,0,2576,0,0,0,0,0,1,0
"341",5214507,"Nerópolis",324,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"342",5219738,"Santo Antônio de Goiás",0,0,2,0,0,0,0,207,0,0,0,0,0,0,0
"343",5220454,"Senador Canedo",0,0,0,1758,0,0,0,0,0,26,0,0,0,0,0
"344",3551702,"Sertãozinho",0,0,0,0,0,0,0,0,0,24,133,0,14473,0,0
"345",3506102,"Bebedouro",0,0,0,0,0,0,0,0,0,16,144,0,0,0,0
"346",3507506,"Botucatu",0,0,0,0,0,0,0,0,0,14,249,0,14561,0,0
"347",3510500,"Caraguatatuba",0,0,0,0,0,0,0,0,0,0,315,0,0,0,0
"348",3516200,"Franca",0,0,0,731,0,0,0,0,0,0,229,0,39152,0,0
"349",3525102,"Jardinópolis",0,0,0,0,0,0,0,0,0,4,22,0,0,0,0
"350",3549102,"São João da Boa Vista",0,0,0,0,0,0,0,0,0,10,205,0,0,0,0
"351",3551504,"Serrana",0,0,0,0,0,0,0,2292,0,0,60,0,0,0,0
"352",3553708,"Taquaritinga",0,528,1,0,0,0,0,3544,0,1,109,0,0,0,0
"353",3500303,"Aguaí",0,0,0,0,0,0,0,0,0,1,50,0,0,0,0
"354",4202008,"Balneário Camboriú",0,0,0,0,45,0,0,0,0,0,0,0,25299,16,0
"355",3106200,"Belo Horizonte",0,0,0,5006,0,0,0,0,0,0,1053,0,432338,0,0
"356",3107604,"Bom Jesus da Penha",0,0,0,0,0,0,0,18,0,3,0,0,0,0,0
"357",3109501,"Cabo Verde",0,0,3,0,0,0,0,88,0,1,0,0,0,0,0
"358",3111200,"Campo Belo",0,0,10,0,0,0,0,0,0,0,4,0,0,0,0
"359",3117108,"Conceição da Aparecida",0,0,2,0,0,0,0,50,0,6,0,0,1,0,0
"360",3122405,"Divisa Nova",0,0,0,0,0,0,0,24,0,8,0,0,0,0,0
"361",3128709,"Guaxupé",0,0,13,0,0,0,0,2667,0,19,7,0,0,1,0
"362",3136900,"Juruaia",0,147,3,0,4,0,0,76,0,1,0,0,0,0,0
"363",3145109,"Nova Resende",0,143,0,0,0,0,0,71,0,0,0,0,0,0,0
"364",3163904,"São Pedro da União",314,18,0,0,0,0,0,38,0,5,0,0,0,0,0
"365",3543907,"Rio Claro",0,0,0,0,0,0,0,6169,0,90,326,1060,22607,0,0
"366",4200705,"Alfredo Wagner",0,0,5,0,56,0,0,230,0,0,0,0,0,0,0
"367",3502804,"Araçatuba",0,0,0,0,0,0,0,5261,0,0,295,0,28500,0,0
"368",3506508,"Birigui",0,0,0,0,0,0,0,3461,0,0,114,0,0,0,0
"369",3512506,"Coroados",0,0,0,0,0,0,0,120,0,0,12,0,0,0,0
"370",3300233,"Armação dos Búzios",0,256,0,0,0,0,0,1556,0,517,5,0,0,0,0
"371",3300704,"Cabo Frio",0,0,0,2085,0,0,0,7749,4122,488,0,0,0,0,0
"372",4104501,"Capanema",0,0,16,0,0,0,0,183,0,0,4,0,0,1,0
"373",4119806,"Planalto",0,0,10,0,10,0,0,0,0,0,1,0,0,1,0
"374",4121406,"Realeza",0,0,0,0,0,0,0,303,0,0,0,0,0,0,0
"375",4123808,"Santa Izabel do Oeste",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",2914000,"Ipirá",0,163,0,0,0,0,0,168,0,30,0,0,0,0,0
"377",3548807,"São Caetano do Sul",0,0,0,0,0,0,0,0,0,8,548,0,38563,0,0
"378",3509601,"Campo Limpo Paulista",0,0,0,0,0,0,0,0,0,0,84,0,0,0,0
"379",3516408,"Franco da Rocha",0,0,0,0,0,0,0,13445,0,4,174,0,1,0,0
"380",2609402,"Moreno",0,0,2048,0,0,0,0,564,0,6,0,0,0,1,0
"381",3508405,"Cabreúva",0,0,0,0,0,0,0,0,0,2,93,0,0,0,0
"382",3530706,"Mogi Guaçu",0,0,0,0,0,0,0,0,0,0,219,0,20794,0,0
"383",3530805,"Mogi Mirim",0,0,0,0,0,0,0,0,0,0,199,0,0,0,0
"384",3540606,"Porto Feliz",0,0,0,0,0,0,0,2250,23,22,89,0,5475,0,0
"385",3513504,"Cubatão",0,0,0,1106,0,0,0,0,0,34,292,0,8294,0,0
"386",3100500,"Açucena",0,0,2,0,0,0,0,64,0,6,0,0,0,0,0
"387",3502200,"Angatuba",0,0,0,0,0,0,0,799,0,0,0,0,0,0,0
"388",3509452,"Campina do Monte Alegre",0,0,0,0,0,0,0,132,0,0,10,0,0,0,0
"389",3505203,"Bariri",0,0,0,0,0,0,0,2631,0,0,59,0,0,0,0
"390",3507308,"Boracéia",0,0,0,0,7,0,0,171,0,0,8,0,0,0,0
"391",3522000,"Itaju",0,181,0,0,0,0,0,98,0,0,7,0,0,0,0
"392",3536703,"Pederneiras",0,0,0,0,0,0,0,1881,0,7,67,0,0,0,0
"393",4128625,"Alto Paraíso",0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
"394",4300604,"Alvorada",0,0,0,0,0,0,87,0,5,0,16,0,343,5,0
"395",4303103,"Cachoeirinha",0,0,0,0,0,1,0,0,619,0,81,0,2395,0,0
"396",4318200,"São Francisco de Paula",0,0,8,0,0,0,0,714,0,775,0,0,0,0,0
"397",4213807,"Praia Grande",0,0,2,0,0,0,0,178,0,0,0,0,0,0,0
"398",4300877,"Araricá",0,0,2,0,0,0,0,89,0,0,0,0,0,0,0
"399",4303905,"Campo Bom",0,0,0,0,0,0,0,0,0,0,90,0,2067,0,0
"400",4304606,"Canoas",0,0,0,0,0,0,0,0,0,0,171,0,0,0,0
"401",4306403,"Dois Irmãos",0,0,0,0,0,0,0,717,0,0,0,0,0,1,0
"402",4307609,"Estância Velha",0,0,0,0,0,0,0,0,0,6,12,0,0,7,0
"403",4309050,"Glorinha",0,0,4,0,0,0,0,88,0,1,2,0,0,1,0
"404",4309209,"Gravataí",0,0,0,0,0,0,0,0,0,0,77,0,5193,0,0
"405",4310108,"Igrejinha",0,0,0,0,0,0,0,711,0,3,0,0,0,5,0
"406",4312401,"Montenegro",0,0,0,0,0,0,0,0,0,24,0,0,0,11,0
"407",4313060,"Nova Hartz",0,0,2,0,0,0,0,127,0,6,1,0,0,0,0
"408",4313409,"Novo Hamburgo",0,0,0,1572,0,0,0,0,0,0,125,0,24960,0,0
"409",4313508,"Osório",0,0,0,0,0,0,0,0,0,316,0,0,0,0,0
"410",4314050,"Parobé",0,0,0,0,0,0,0,882,0,2,4,0,0,5,0
"411",4314902,"Porto Alegre",0,0,0,0,0,49,399,0,51,0,0,0,0,0,0
"412",4316006,"Rolante",0,0,4,0,0,0,0,349,0,0,2,0,0,2,0
"413",4318705,"São Leopoldo",0,0,0,1678,0,0,0,0,2543,0,115,0,10292,0,0
"414",4319901,"Sapiranga",0,0,0,0,0,0,0,2653,0,0,11,0,1128,9,0
"415",4321204,"Taquara",0,0,0,0,0,0,0,0,0,2,6,0,0,7,0
"416",4321501,"Torres",0,0,0,0,0,0,0,0,0,1,0,0,0,6,0
"417",4321709,"Três Coroas",0,0,4,0,0,0,0,0,0,2,2,0,0,2,0
"418",2306009,"Iracema",0,0,0,0,6,0,0,30,0,6,0,0,0,0,0
"419",1501501,"Benevides",0,0,0,616,0,0,0,909,0,0,2,0,0,0,0
"420",2305902,"Ipueiras",0,0,0,0,0,0,0,43,0,0,0,0,0,0,0
"421",1718204,"Porto Nacional",0,0,0,0,0,0,0,6879,0,2,0,0,0,0,0
"422",2513703,"Santa Rita",0,0,0,325,0,0,0,4980,22,0,0,0,0,2,0
"423",2110302,"Santo Antônio dos Lopes",0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
"424",2513901,"São Bento",0,28,0,0,0,0,0,68,0,0,0,0,0,0,0
"425",2502201,"Bom Jesus",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"426",2204303,"Fronteiras",0,0,1,0,0,0,0,44,0,0,0,0,0,0,0
"427",2300200,"Acaraú",0,0,2,0,0,0,0,72,0,0,0,0,0,0,0
"428",2300309,"Acopiara",0,0,0,0,0,0,0,165,0,3,0,0,0,0,0
"429",2300408,"Aiuaba",0,0,0,0,0,0,0,28,0,4,0,0,0,0,0
"430",2300507,"Alcântaras",0,0,1,0,0,0,0,40,0,0,0,0,0,0,0
"431",2300705,"Alto Santo",0,0,0,0,0,0,0,43,0,3,0,0,0,0,0
"432",2300754,"Amontada",0,0,0,0,0,0,0,50,0,2,0,0,0,0,0
"433",2301000,"Aquiraz",0,0,0,0,0,0,0,292,0,0,1,0,0,0,0
"434",2301109,"Aracati",0,0,7,0,0,0,0,381,0,18,0,0,0,0,0
"435",2301604,"Assaré",0,0,0,0,0,0,0,36,0,4,0,0,0,0,0
"436",2301703,"Aurora",0,0,0,0,0,0,0,0,920,12,0,0,0,0,0
"437",2301802,"Baixio",0,0,3,0,0,0,0,12,0,6,0,0,0,0,0
"438",2301851,"Banabuiú",0,1,0,0,0,0,0,19,0,9,0,0,0,0,0
"439",2301901,"Barbalha",0,0,3,0,0,0,0,322,0,5,0,0,0,0,0
"440",2302008,"Barro",0,0,0,0,15,0,0,24,0,6,0,0,0,0,0
"441",2302206,"Beberibe",0,0,0,0,0,0,0,206,0,1,0,0,0,0,0
"442",2302404,"Boa Viagem",0,0,0,0,0,0,0,399,0,10,0,0,0,0,0
"443",2302503,"Brejo Santo",0,0,0,0,0,0,0,242,0,3,0,0,0,0,0
"444",2302701,"Campos Sales",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"445",2302800,"Canindé",0,0,0,0,0,0,0,334,0,0,0,0,0,0,0
"446",2303105,"Cariré",0,1984,0,0,0,0,0,25,0,2,0,0,0,0,0
"447",2303303,"Cariús",0,0,3,0,0,0,0,25,0,1,0,0,0,0,0
"448",2303600,"Catarina",0,0,1,0,0,0,0,49,0,8,0,0,0,0,0
"449",2303709,"Caucaia",0,0,0,461,0,0,0,0,0,0,0,0,0,0,0
"450",2303808,"Cedro",0,0,2,0,0,0,0,32,0,7,0,0,0,0,0
"451",2304103,"Crateús",0,0,5,0,27,0,0,288,0,20,1,0,0,0,0
"452",2304202,"Crato",0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
"453",2304269,"Deputado Irapuan Pinheiro",0,0,0,0,0,0,0,8,0,3,0,0,0,0,0
"454",2304277,"Ererê",0,0,4,0,7,0,0,10,0,0,0,0,0,0,0
"455",2304285,"Eusébio",0,0,0,87,0,0,0,466,0,0,0,0,0,1,0
"456",2304301,"Farias Brito",0,0,39,0,0,0,0,31,0,0,0,0,0,0,0
"457",2304657,"Graça",0,0,1,0,0,0,0,15,0,2,0,0,0,0,0
"458",2304707,"Granja",0,0,0,0,0,0,0,103,0,3,0,0,0,0,0
"459",2305001,"Guaraciaba do Norte",0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
"460",2305233,"Horizonte",0,0,0,0,0,0,0,347,0,4,1,0,0,1,0
"461",2305266,"Ibaretama",0,0,1,0,0,0,0,15,0,2,0,0,0,0,0
"462",2305308,"Ibiapina",0,0,1,0,0,0,0,53,0,3,0,0,0,0,0
"463",2305332,"Ibicuitinga",0,0,0,0,0,0,0,15,0,1,0,0,0,0,0
"464",2305357,"Icapuí",0,0,7,0,0,0,0,30,0,1,0,0,0,0,0
"465",2305407,"Icó",0,0,0,0,0,0,0,214,0,2,1,0,0,0,0
"466",2305506,"Iguatu",0,0,8,0,0,0,0,668,30,16,0,0,0,1,0
"467",2305605,"Independência",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"468",2305654,"Ipaporanga",0,0,0,0,0,0,0,21,0,3,0,0,0,0,0
"469",2305704,"Ipaumirim",0,0,0,0,0,0,0,12,0,12,0,0,0,0,0
"470",2305803,"Ipu",0,0,1,0,0,0,0,88,0,0,0,0,0,0,0
"471",2306306,"Itapajé",0,0,0,0,0,0,0,284,0,3,0,0,0,0,0
"472",2306405,"Itapipoca",0,0,8,0,0,0,0,542,0,10,0,0,0,0,0
"473",2306553,"Itarema",0,0,2,0,0,0,0,56,0,0,0,0,0,0,0
"474",2306603,"Itatira",0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
"475",2306702,"Jaguaretama",0,0,0,0,0,0,0,36,0,5,0,0,0,0,0
"476",2306801,"Jaguaribara",0,0,0,0,0,0,0,23,0,12,0,0,0,0,0
"477",2306900,"Jaguaribe",0,223,2,0,0,0,0,0,0,14,0,0,0,0,0
"478",2307007,"Jaguaruana",0,0,0,0,0,0,0,39,0,9,0,0,0,0,0
"479",2307106,"Jardim",0,0,2,0,0,0,0,28,0,2,0,0,0,0,0
"480",2307304,"Juazeiro do Norte",0,0,0,0,0,2,0,0,0,0,14,0,0,0,0
"481",2307403,"Jucás",0,0,3,0,0,0,0,48,0,0,0,0,0,0,0
"482",2307502,"Lavras da Mangabeira",0,0,0,0,20,0,0,246,0,8,0,0,0,0,0
"483",2307601,"Limoeiro do Norte",0,0,0,0,0,0,0,129,0,24,1,0,0,0,0
"484",2307635,"Madalena",0,240,1,0,0,0,0,24,0,3,0,0,0,0,0
"485",2307650,"Maracanaú",0,0,0,751,0,0,0,0,0,44,46,0,0,0,0
"486",2307700,"Maranguape",0,0,0,0,0,0,0,702,0,16,2,0,0,0,0
"487",2308005,"Massapê",0,0,4,0,0,0,0,139,0,14,0,0,0,0,0
"488",2308203,"Meruoca",0,0,1,0,0,0,0,71,0,1,0,0,0,0,0
"489",2308302,"Milagres",0,0,0,0,0,0,0,56,0,0,0,0,0,0,0
"490",2308351,"Milhã",0,355,1,0,0,0,0,32,0,3,0,0,0,0,0
"491",2308401,"Missão Velha",2046,0,1,0,0,0,0,55,0,0,0,0,0,0,0
"492",2308500,"Mombaça",0,0,0,0,0,0,0,92,0,0,0,0,0,0,0
"493",2308708,"Morada Nova",0,0,0,0,0,0,0,100,0,36,0,0,0,0,0
"494",2309300,"Nova Russas",0,0,1,0,0,0,0,96,0,3,0,0,0,0,0
"495",2309458,"Ocara",0,0,1,0,0,0,0,33,0,0,0,0,0,0,0
"496",2309508,"Orós",0,0,0,0,11,0,0,0,0,11,0,0,0,0,0
"497",2309607,"Pacajus",0,0,0,0,0,0,0,623,0,0,0,0,0,0,0
"498",2310258,"Paraipaba",0,180,0,0,0,0,0,63,0,0,0,0,0,0,0
"499",2310308,"Parambu",0,0,0,0,0,0,0,52,0,10,0,0,0,0,0
"500",2310506,"Pedra Branca",0,0,2,0,0,0,0,72,0,0,0,0,0,0,0
"501",2310704,"Pentecoste",0,0,0,0,0,0,0,71,0,4,0,0,0,0,0
"502",2310803,"Pereiro",0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
"503",2310902,"Piquet Carneiro",0,0,1,0,0,0,0,27,0,4,0,0,0,0,0
"504",2311009,"Poranga",0,0,1,0,0,0,0,25,0,2,0,0,0,0,0
"505",2311108,"Porteiras",0,0,1,0,0,0,0,0,0,5,0,0,0,0,0
"506",2311231,"Potiretama",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"507",2311264,"Quiterianópolis",0,0,0,0,0,0,0,58,0,5,0,0,0,0,0
"508",2311306,"Quixadá",0,0,24,0,0,0,0,495,0,59,0,0,0,0,0
"509",2311355,"Quixelô",0,0,0,0,0,0,0,29,0,1,0,0,0,0,0
"510",2311405,"Quixeramobim",0,0,0,0,0,0,0,305,0,6,0,0,0,0,0
"511",2311504,"Quixeré",0,425,0,0,0,0,0,29,0,6,0,0,0,0,0
"512",2311801,"Russas",0,0,0,0,0,0,0,202,0,20,0,0,0,2,0
"513",2311900,"Saboeiro",0,0,0,0,12,0,0,21,0,2,0,0,0,0,0
"514",2311959,"Salitre",0,0,2,0,7,0,0,16,0,5,0,0,0,0,0
"515",2312007,"Santana do Acaraú",0,0,0,0,0,0,0,45,0,6,0,0,0,0,0
"516",2312205,"Santa Quitéria",0,0,1,0,0,0,0,0,0,20,0,0,0,0,0
"517",2312304,"São Benedito",0,0,2,1363,0,0,0,119,0,3,0,0,0,0,0
"518",2312403,"São Gonçalo do Amarante",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"519",2412005,"São Gonçalo do Amarante",0,0,0,391,0,0,0,0,0,702,0,0,0,0,0
"520",2312502,"São João do Jaguaribe",0,0,0,0,6,0,0,11,0,7,0,0,0,0,0
"521",2312700,"Senador Pompeu",0,0,0,0,0,0,0,90,0,2,0,0,0,0,0
"522",2312908,"Sobral",0,0,0,0,0,0,0,1823,0,0,7,0,0,0,0
"523",2313005,"Solonópole",0,0,0,0,0,0,0,77,0,1,0,0,0,0,0
"524",2313104,"Tabuleiro do Norte",0,0,0,0,0,0,0,40,0,13,0,0,0,0,0
"525",2313252,"Tarrafas",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"526",2313302,"Tauá",0,0,0,0,0,0,0,109,0,0,0,0,0,0,0
"527",2313401,"Tianguá",0,0,0,0,0,0,0,195,0,0,0,0,0,0,0
"528",2313500,"Trairi",0,0,7,0,0,0,0,70,0,0,0,0,0,0,0
"529",2313609,"Ubajara",0,0,8,0,0,0,0,75,0,0,0,0,0,0,0
"530",2313906,"Uruoca",0,0,29,0,0,0,0,62,0,0,0,0,0,0,0
"531",2314003,"Várzea Alegre",0,0,0,0,0,0,0,124,0,7,0,0,0,0,0
"532",2314102,"Viçosa do Ceará",0,0,3,0,0,0,0,39,0,10,0,0,0,0,0
"533",2400208,"Açu",0,0,0,0,0,0,0,315,0,9,0,0,0,0,0
"534",2400406,"Água Nova",0,0,15,0,3,0,0,6,0,0,0,0,0,0,0
"535",2400505,"Alexandria",0,0,1,0,0,0,0,32,0,6,0,0,0,0,0
"536",2400604,"Almino Afonso",0,0,2,0,0,0,0,7,0,1,0,0,0,0,0
"537",2400901,"Antônio Martins",0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
"538",2401008,"Apodi",0,0,0,0,0,0,0,36,0,24,0,0,0,1,0
"539",2401107,"Areia Branca",1221,0,0,0,0,0,0,208,0,0,4,0,0,0,0
"540",2401453,"Baraúna",0,0,0,0,11,0,0,15,0,3,0,0,0,0,0
"541",2401859,"Caiçara do Norte",0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
"542",2402006,"Caicó",0,0,0,0,0,0,0,393,0,0,0,0,0,1,0
"543",2402907,"Coronel João Pessoa",0,0,0,0,0,0,0,6,0,1,0,0,0,0,0
"544",2403103,"Currais Novos",0,0,0,0,0,0,0,251,0,28,0,0,0,1,0
"545",2403202,"Doutor Severiano",0,0,0,0,0,0,0,8,0,2,0,0,0,0,0
"546",2403251,"Parnamirim",0,0,0,4338,0,0,0,0,0,24,18,0,11503,0,0
"547",2403301,"Encanto",0,0,3,0,0,0,0,7,0,1,0,0,0,0,0
"548",2403608,"Extremoz",0,0,0,1053,0,0,0,394,0,8,1,0,0,0,0
"549",2403707,"Felipe Guerra",0,0,0,0,9,0,0,6,0,2,0,0,0,0,0
"550",2403905,"Francisco Dantas",0,0,40,0,0,0,0,6,0,0,0,0,0,0,0
"551",2404002,"Frutuoso Gomes",0,0,1,0,7,0,0,9,325,0,0,0,0,0,0
"552",2404101,"Galinhos",0,0,1,0,0,0,0,8,0,7,0,0,0,0,0
"553",2404309,"Governador Dix-Sept Rosado",0,0,0,0,13,0,0,17,0,6,0,0,0,0,0
"554",2404408,"Grossos",0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
"555",2404507,"Guamaré",0,0,0,0,0,0,0,28,0,13,0,0,0,0,0
"556",2404705,"Ipanguaçu",0,0,0,0,0,0,0,18,0,3,0,0,0,0,0
"557",2404903,"Itaú",0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
"558",2405108,"Jandaíra",0,0,0,0,0,0,0,16,0,3,0,0,0,0,0
"559",2405801,"João Câmara",0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"560",2406007,"José da Penha",0,0,0,0,4,0,0,6,0,2,0,0,0,0,0
"561",2406106,"Jucurutu",0,0,0,0,0,0,0,28,0,9,0,0,0,0,0
"562",2406908,"Lucrécia",0,0,0,0,5,0,0,9,0,2,0,0,0,0,0
"563",2407005,"Luís Gomes",0,0,0,0,5,0,0,17,0,1,0,0,0,0,0
"564",2407104,"Macaíba",0,0,0,849,0,0,0,892,0,11,0,0,0,0,0
"565",2407203,"Macau",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"566",2407252,"Major Sales",0,0,1,0,4,0,0,9,0,4,0,0,0,0,0
"567",2407302,"Marcelino Vieira",0,0,0,0,0,0,0,14,0,2,0,0,0,0,0
"568",2407401,"Martins",0,0,72,0,0,0,0,39,0,3,0,0,0,0,0
"569",2408003,"Mossoró",0,0,0,0,57,0,0,0,10787,101,9,0,0,0,0
"570",2408201,"Nísia Floresta",0,0,0,0,0,0,0,62,0,3,0,0,0,0,0
"571",2408409,"Olho-d'Água do Borges",0,0,0,0,5,0,0,3,135,0,0,0,0,0,0
"572",2408607,"Paraná",0,0,0,0,6,0,0,5,0,0,0,0,0,0,0
"573",2510709,"Passagem",0,0,0,0,5,0,0,9,0,2,0,0,0,0,0
"574",2409308,"Patu",0,0,0,0,0,0,0,51,293,1,0,0,0,0,0
"575",2409407,"Pau dos Ferros",0,0,3,0,0,0,0,73,0,2,0,0,0,0,0
"576",2409902,"Pendências",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"577",2511608,"Pilões",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"578",2410009,"Pilões",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
"579",2410207,"Portalegre",0,0,0,0,0,0,0,0,564,4,0,0,0,0,0
"580",2410256,"Porto do Mangue",0,0,96,0,5,0,0,11,0,7,0,0,0,0,0
"581",2410504,"Rafael Fernandes",0,0,0,0,5,0,0,7,0,0,0,0,0,0,0
"582",2410603,"Rafael Godeiro",0,0,0,0,5,0,0,8,0,0,0,0,0,0,0
"583",2410702,"Riacho da Cruz",0,0,0,0,3,0,0,7,0,0,0,0,0,0,0
"584",2410801,"Riacho de Santana",0,0,0,0,2,0,0,6,0,1,0,0,0,0,0
"585",2411007,"Rodolfo Fernandes",0,0,0,0,0,0,0,8,0,1,0,0,0,0,0
"586",2411908,"São Francisco do Oeste",0,0,0,0,3,0,0,6,0,1,0,0,0,0,0
"587",2412500,"São Miguel",0,0,0,0,0,0,0,30,0,2,0,0,0,0,0
"588",2413557,"Serrinha dos Pintos",0,0,0,0,6,0,0,9,0,0,0,0,0,0,0
"589",2413607,"Severiano Melo",0,0,0,0,13,0,0,8,0,1,0,0,0,0,0
"590",2413805,"Taboleiro Grande",0,0,0,0,4,0,0,5,0,1,0,0,0,0,0
"591",2414100,"Tenente Ananias",0,0,1,0,0,180,0,24,0,0,0,0,0,0,0
"592",2414506,"Umarizal",0,0,0,0,10,0,0,39,0,7,0,0,0,0,0
"593",2414753,"Venha-Ver",0,0,1,0,5,0,0,6,0,2,0,0,0,0,0
"594",2414902,"Viçosa",0,0,1,0,0,0,0,3,0,2,0,0,0,0,0
"595",2500775,"Aparecida",0,0,0,0,11,0,0,6,0,1,0,0,0,0,0
"596",2501807,"Bayeux",0,0,0,322,16,0,0,1257,0,0,0,0,0,186,0
"597",2502052,"Bernardino Batista",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"598",2502300,"Bom Sucesso",0,0,0,0,0,0,0,7,0,1,0,0,0,0,0
"599",2502805,"Brejo do Cruz",0,0,0,0,0,0,0,41,0,8,0,0,0,0,0
"600",2502904,"Brejo dos Santos",0,8,0,0,5,0,0,11,0,4,0,0,0,0,0
"601",2503704,"Cajazeiras",0,0,0,0,0,0,0,162,0,22,1,0,0,0,0
"602",2504306,"Catolé do Rocha",0,0,0,0,0,0,0,0,0,16,0,0,0,1,0
"603",2504900,"Cruz do Espírito Santo",0,2,2,0,65,0,0,155,0,1,0,0,0,0,0
"604",2506004,"Esperança",0,0,0,0,0,0,0,256,0,0,0,0,0,0,0
"605",2508109,"Lagoa",0,0,0,0,3,0,0,6,0,1,0,0,0,0,0
"606",2509206,"Massaranduba",0,35,0,0,0,0,0,37,0,1,0,0,0,0,0
"607",2510659,"Parari",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"608",2512036,"Poço Dantas",0,0,0,0,13,0,0,4,0,1,0,0,0,0,0
